CALENDAR YEAR,MONTH,VENDOR NAME,CATEGORY,ITEM ,ITEM DESCRIPTION,QUANTITY,TRANSACTION SOURCE TYPE
2018,January,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,28932,WOODFORD RESERVE 90.4P - 1L,108,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,69400,PAUL MASSON BRANDY - 200ML,8,Purchase order
2018,January,DIONYSOS IMPORTS INC,WINE,306704,SANTOLA VINHO VERDE - 750ML,3,Purchase order
2018,January,DUCLAW BREWERY LLC,BEER,27700,DUCLAW DIRTY LITTLE FREAK COCONUT CHOCO ALE 4/6NR - 12OZ,13,Purchase order
2018,January,MOET HENNESSY USA,LIQUOR,41173,HENNESSY COGNAC VS - 1.75L,67,Purchase order
2018,January,E & J GALLO WINERY,WINE,76295,BAREFOOT CEL CHARD - 1.5L,160,Purchase order
2018,January,LEGENDS LTD,BEER,76635,WEYERBACHER BLITHERING IDIOT 4/6 NR - 12OZ,10,Purchase order
2018,January,ELITE WINES IMPORTS,WINE,360490,SAN POLO PIUQUENES MAL - 750ML,6,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,344410,LA PETITE LUNE GR VIN DE BORD ROUGE - 750ML,12,Purchase order
2018,January,BARON FRANCOIS LTD,WINE,317526,DOM RAISSAC BELMONT - 750ML,2,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,414573,ANCIENT PEAKS ZIN - 750ML,4,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,318147,MOCALI FOSSETTI ROSSO - 750ML,3,Purchase order
2018,January,JIM BEAM BRANDS CO,LIQUOR,70428,PINNACLE VODKA - 375ML,8,Purchase order
2018,January,SAZERAC CO,WINE,40869,WINCARNIS ENGLISH APERITIF - 750ML,1,Purchase order
2018,January,YOUNG WON TRADING INC,WINE,40002,CHOYA JAPANESE PLUM WINE - 750ML,4,Purchase order
2018,January,DMV DISTRIBUTING LLC,WINE,231968,OLARRA CLASICO RESA RIOJA - 750ML,3,Purchase order
2018,January,HEAVEN HILL DISTILLERIES INC,LIQUOR,38989,ARISTOCRAT RUM - LIGHT - 1.75L,30,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,347562,BOLLICINI SPARKLING ROSE - 187ML,3,Purchase order
2018,January,DIAGEO NORTH AMERICA INC,LIQUOR,36790,KETEL ONE VODKA - 1.75L,300,Purchase order
2018,January,NEW PARROTT & CO,WINE,83879,WENTE VYDS MORNING FOG CHARD - 750ML,140,Purchase order
2018,January,NORTH LOCK LLC DBA PORT CITY BREWING CO,BEER,10299,PORT CITY COLOSSAL V - 6/4 NR,1,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,58459,DRYLANDS MARL S/BLC - 750ML,3,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,423467,DON GUILLERMO KOSHER CAB - 750ML,1,Purchase order
2018,January,PIPE CREEK WINES LLC,WINE,13722,MORGAN HIGHLAND CHARD - 750ML,7,Purchase order
2018,January,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,36102,FINLANDIA VODKA - 1L,8,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,42264,DR LOOSEN ERD TREP SPAT RIE - 750ML,1,Purchase order
2018,January,E & J GALLO WINERY,LIQUOR,74199,JOHN BARR BLACK LABEL - 750ML,8,Purchase order
2018,January,RELIABLE CHURCHILL LLLP,BEER,21994,GREENS ALE TRIPEL NR - 500ML,6,Purchase order
2018,January,JIM BEAM BRANDS CO,LIQUOR,15270,BASIL HAYDEN BOURBON 6/C - 750ML,384,Purchase order
2018,January,DELICATO FAMILY VINEYARDS,WINE,84731,NOBLE VINES 242 S/BLANC - 750ML,41,Purchase order
2018,January,PUNTO VINO LLC,WINE,351997,SIEMA VYDS MER - 1.5L,1,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,333388,LOMBARDO SWEET 421 NEW BLEND - 750ML,4,Purchase order
2018,January,LUNEAU USA INC,WINE,60488,NICOLAS P/NOIR - 750ML,28,Purchase order
2018,January,DIONYSOS IMPORTS INC,WINE,348871,RECORBA CRIANZA RIBERA DEL DUERO - 750ML,1,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,232590,ZIOBAFFA ORG PROSECCO - 750ML,1,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,333625,HAY MAKER S/BLC - 750ML,14,Purchase order
2018,January,VIGNOBLES LVDH USA INC,WINE,234062,ESTAMPA RESA CAB/PET VERDOT - 750ML,2,Purchase order
2018,January,CROWN IMPORTS,KEG,23729,MODELO ESPECIAL 1/4K,70,Purchase order
2018,January,MILLER BREWING COMPANY,BEER,92037,MILLER GEN DRAFT 2/12 CAN - 12OZ,105,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,424374,BULLY HILL SWEET WALTER RSE - 750ML,4,Purchase order
2018,January,ANHEUSER BUSCH INC,KEG,23364,LANDSHARK LAGER 1/6K,4,Purchase order
2018,January,THE EDRINGTON GROUP USA LLC,LIQUOR,48333,BRUGAL RUM - ESPECIAL EX/DRY - 1L,5,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,88994,RIDGE PAGANINI ZIN - 750ML,1,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,386065,VILLA FASSINI TOSCANA - 750ML,4,Purchase order
2018,January,KYSELA PERE ET FILS LTD,WINE,13552,DOM MICHEL THOMAS SANCERRE - 750ML,2,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,419800,R MONDAVI NAPA RES CAB - 750ML,2,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,306490,GEYSER PEAK P/GRIG - 750ML,1,Purchase order
2018,January,STE MICHELLE WINE ESTATES,WINE,322045,14 HANDS P/GRIG - 750ML,30,Purchase order
2018,January,E & J GALLO WINERY,WINE,82493,DAVINCI P/GRIG - 750ML,48,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,48592,OLE SMOKY MOONSHINE CHERRIES - 750ML,3,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,306457,VALLE REALE VIGNE NOUVE TREBB D'ABRU - 750ML,3,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,40338,CLINE ANCIENT VINES ZIN - 750ML,6,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,328115,CATALDI MADONNA MALANDRINO - 750ML,2,Purchase order
2018,January,CONSTELLATION BRANDS,WINE,66303,RUFFINO ORVIETO CLASSICO V - 750ML,42,Purchase order
2018,January,E M D SALES INC,BEER,41311,CADEJO BREW CO SUEGRA IPA 4/6 NR - 11.2OZ,6,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,330845,FARMERS OF THE WINE RED - 750ML,1,Purchase order
2018,January,KATCEF BROTHERS INC,BEER,4944,ROGUE HAZELNUT NR - 22OZ,1,Purchase order
2018,January,DOPS INC,KEG,24515,BEAR REPUBLIC RACER 5 1/2K,1,Purchase order
2018,January,DOGFISH HEAD CRAFT BREWERY,KEG,87904,DOGFISH HEAD MIDAS TOUCH 1/6K,10,Purchase order
2018,January,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,44900,CAFFO ITALIANA - 750ML,1,Purchase order
2018,January,JIM BEAM BRANDS CO,LIQUOR,11746,MAKER'S MARK 90P - 750ML,108,Purchase order
2018,January,MILLER BREWING COMPANY,BEER,91936,MILWAUKEE BEST ICE 30PK CAN - 12OZ,2117,Purchase order
2018,January,ANHEUSER BUSCH INC,NON-ALCOHOL,92061,O'DOULS NA 4/6 CAN - 12OZ,126,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,312422,THE ARCHIVIST ROSE 15 - 750ML,4,Purchase order
2018,January,LEGENDS LTD,BEER,10696,FIRESTONE VARIETY - 2/12 12.OZ CAN,4,Purchase order
2018,January,KATCEF BROTHERS INC,BEER,4480,ROGUE DEAD GUY ALE NR - 22OZ,2,Purchase order
2018,January,DMV DISTRIBUTING LLC,WINE,231970,BODEGAS EGO MARIONETTE - 750ML,4,Purchase order
2018,January,E & J GALLO WINERY,WINE,80683,SHEFFIELD LIV CREAM SHERRY - 1.5L,20,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,324095,CLOS TROTELIGOTTE CAHORS KNOM - 750ML,1,Purchase order
2018,January,CONSTANTINE WINES INC,WINE,337451,TRUTH RED - 375ML,1,Purchase order
2018,January,ANHEUSER BUSCH INC,BEER,6700,ROLLING ROCK-30PK CAN - 12OZ,156,Purchase order
2018,January,DUCLAW BREWERY LLC,KEG,27483,DUCLAW SWEET BABY JESUS CH PB - 1/2K,2,Purchase order
2018,January,LEGENDS LTD,BEER,99562,UNIBROUE TROIS PISTOLS 6/4 12.OZ,4,Purchase order
2018,January,BACARDI USA INC,WINE,79502,MARTINI & ROSSI DRY VERMOUTH - 1L,100,Purchase order
2018,January,FETZER VINEYARDS,WINE,82775,FETZER VALLEY OAK CHARD - 750ML,28,Purchase order
2018,January,DIAGEO NORTH AMERICA INC,LIQUOR,40352,SMIRNOFF VANILLA TWIST VODKA - 1L,1,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,335026,ROCCA DELLE MACIE CONFINI P/GRIG - 750ML,2,Purchase order
2018,January,WASHBURN WINE CO,WINE,339052,BODEGAS FONTANA MESTA VERDEJO - 750ML,1,Purchase order
2018,January,MILLER BREWING COMPANY,BEER,91510,MILLER HIGH LIFE 2/12 CAN - 12OZ,294,Purchase order
2018,January,CONSTELLATION BRANDS,WINE,83992,MANISCHEWITZ BLACKBERRY - 750ML,14,Purchase order
2018,January,DELMAR BREWING COMPANY LLC,BEER,25721,EVOLUTION LOT #3 IPA  4/6NR - 12OZ,312,Purchase order
2018,January,LEGENDS LTD,BEER,11545,BRECKENRIDGE MANGO MOSAIC - 12OZ,5,Purchase order
2018,January,LEGENDS LTD,BEER,25746,MAUI BIG SWELL IPA 4/6 CANS - 12OZ,3,Purchase order
2018,January,MILLER BREWING COMPANY,BEER,26259,STEEL RESERVE BLACKBERRY CANS 12/CS - 24OZ,294,Purchase order
2018,January,SURVILLE ENTERPRISES CORP,WINE,322759,RIVA LEON BARB - 750ML,2,Purchase order
2018,January,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,232652,MASION ROUGE COGNAC VSOP - 750ML,3,Purchase order
2018,January,ANHEUSER BUSCH INC,BEER,95737,BECKS 2/12 CAN - 12OZ,49,Purchase order
2018,January,RED INK IMPORTS,WINE,337067,NOVA TERRA P/NOIR - 750ML,2,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,130656,FORESTVILLE MER - 750ML,1,Purchase order
2018,January,PERNOD RICARD USA LLC,LIQUOR,55328,KAHLUA MUDSLIDE (SC) - 1.75L,1,Purchase order
2018,January,LANTERNA DISTRIBUTORS INC,WINE,328833,BARKERS MARQUE THE LOOP S/BLC - 750ML,3,Purchase order
2018,January,ELITE WINES IMPORTS,WINE,310314,RICKSHAW P/NOIR - 750ML,14,Purchase order
2018,January,FIFTH GENERATION INC,LIQUOR,72777,TITO'S HANDMADE VODKA - 750ML,420,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,320302,ST ELDERS ELDERFLOWER LIQ - 750ML,14,Purchase order
2018,January,BACCHUS IMPORTERS LTD,LIQUOR,10123,NOTEWORTHY SMALL BATCH BOURBON - 750ML,2,Purchase order
2018,January,PERNOD RICARD USA LLC,WINE,83887,KENWOOD S/BLC - 750ML,56,Purchase order
2018,January,CONSTELLATION BRANDS,WINE,86746,TAYLOR CAL WHITE - 3L,12,Purchase order
2018,January,E & J GALLO WINERY,WINE,334114,RENATO RATTI BARBERA D' ASTI BATTAGLIONE  - 750ML,2,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,302453,MOMOKAWA COCONUT LEMONGRATE    25668 - 720ML,3,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,314452,TENUTA DI CAPRAIA CHN CL - 750ML,2,Purchase order
2018,January,SUTTER HOME WINERY INC,WINE,80292,SUTTER HOME MER - 187ML,510,Purchase order
2018,January,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,48217,WILLETT FAMILY POT RES 94 - 1.75L,5,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,300605,TIAMO CHN - 750ML,1,Purchase order
2018,January,CONSTELLATION BRANDS,WINE,81411,RED GUITAR TEMPRANILLO GARNACHA - 750ML,28,Purchase order
2018,January,CONSTELLATION BRANDS,WINE,75493,ARBOR MIST SANGRIA ZIN - 750ML,14,Purchase order
2018,January,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,341923,ROSEROCK P/NOIR - 750ML,1,Purchase order
2018,January,DOPS INC,BEER,22371,ANDERSON OATMEAL STOUT 4/6 NR - 12OZ,2,Purchase order
2018,January,LEGENDS LTD,BEER,347651,PEAK IPA 4/6 CN,2,Purchase order
2018,January,OPICI FAMILY DISTRIBUTING OF MD,LIQUOR,347060,CAMUS VS ELEGANCE COGNAC - 750ML,3,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,233740,LA NEVERA BLANCO SEL ESP BIB - 3L,2,Purchase order
2018,January,JIM BEAM BRANDS CO,LIQUOR,70802,DEKUYPER MIXOLOGIST GINGER LIQUEUR - 750ML,1,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,44750,FOLONARI CHN - 750ML,1,Purchase order
2018,January,DMV DISTRIBUTING LLC,WINE,234930,CH VIRCOULON BORD BLANC - 750ML,5,Purchase order
2018,January,BOSTON BEER CORPORATION,BEER,92452,SAM ADAMS COLD SNAP 4/6 NR,288,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,72818,LOS VASCOS CAB - 750ML,42,Purchase order
2018,January,BACKUP BEVERAGE,KEG,50882,3WV DAWN PATROL 1/6 KEG,1,Purchase order
2018,January,HEAVEN HILL DISTILLERIES INC,LIQUOR,79979,EVAN WILLIAMS SINGLE BARREL - 750ML,30,Purchase order
2018,January,DIAGEO NORTH AMERICA INC,LIQUOR,70180,HAIG CLUB SINGLE MALT SCOTCH - 750ML,1,Purchase order
2018,January,DIAGEO NORTH AMERICA INC,BEER,25613,SMIRNOFF SCREWDRIVER 4/6NR - 11.2OZ,144,Purchase order
2018,January,KLEIN FAMILY VINTNERS,WINE,82406,R STRONG SONOMA CAB - 750ML,112,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,NON-ALCOHOL,301067,SUTTER HOME FRE' PREMIUM RED - 750ML,1,Purchase order
2018,January,BACCHUS IMPORTERS LTD,WINE,44708,FOUR VINES BIKER ZIN - 750ML,1,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,318500,HOUSE WINE MTN MER            319847 - 750ML,7,Purchase order
2018,January,MILLER BREWING COMPANY,BEER,23007,LEINENKUGEL BERRY WEISS 4/6 NR - 12OZ,64,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,47252,GRAHAMS 20YR TAWNY - 750ML,2,Purchase order
2018,January,PUNTO VINO LLC,WINE,430391,CASALE GIGLIO PET/VERDOT - 750ML,2,Purchase order
2018,January,SURVILLE ENTERPRISES CORP,WINE,63231,B&G CAB - 1.5L,6,Purchase order
2018,January,TESTA WINES OF THE WORLD LTD,WINE,341632,WINEMAKER'S SECRET BARRELS - 1L,2,Purchase order
2018,January,PUNTO VINO LLC,WINE,375233,GIUGGIOLLO BIANCO - 750ML,1,Purchase order
2018,January,JIM BEAM BRANDS CO,LIQUOR,50157,JIM BEAM DISTILLERS CUT 750 ML,2,Purchase order
2018,January,E & J GALLO WINERY,WINE,80131,DON MIGUEL GASCON MALBEC - 750ML,90,Purchase order
2018,January,CONSTANTINE WINES INC,WINE,21164,BOGLE CAB - 750ML,56,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,347776,MONTEREY CANYON PINOT NOIR 750 ML,2,Purchase order
2018,January,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,77844,LINDEMANS BIN 65 CHARD - 1.5L,288,Purchase order
2018,January,YOUNG WON TRADING INC,WINE,309223,KOOK SOON DONG SSAL MAK GUL LI - 750ML,2,Purchase order
2018,January,E & J GALLO WINERY,WINE,47594,TALBOTT LOGAN CHARD   - 750ML,3,Purchase order
2018,January,CLIPPER CITY BREWING CO,BEER,10096,HEAVY SEAS SIREN NOIRE 6/4 NR,48,Purchase order
2018,January,STE MICHELLE WINE ESTATES,WINE,83666,CH ST MICH GEWURTZTRAMINER - 750ML,15,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,88134,TORRES SANGRE DE TORO TEMPRANILLO - 750ML,2,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,324405,LA MADELEINE CAB/MER - 750ML,4,Purchase order
2018,January,A VINTNERS SELECTIONS,LIQUOR,73816,TAMHDU BATCH STRENGTH SPEYSIDE SM -750ML,1,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,315629,CHARLES DE CAZANOVE BRUT - 375ML,1,Purchase order
2018,January,ST RICE WINE INC,WINE,427081,WALMAE MAKKOLI - 1L,56,Purchase order
2018,January,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,47664,ROTHMAN & WINTER VIOLETTE CREAM - 750ML,2,Purchase order
2018,January,EASTERN LIQUOR DISTRIBUTORS INC,LIQUOR,58980,CHAMJINISULRO SOJU - 375ML,140,Purchase order
2018,January,BOSTON BEER CORPORATION,BEER,80128,SAM ADAMS REBEL ANYTIME IPA 15PK CAN,44,Purchase order
2018,January,CONSTANTINE WINES INC,WINE,347762,CLOS DE GAT HAR'EL SYRAH 2012 750 ML,3,Purchase order
2018,January,QUINTESSENTIAL LLC,WINE,319144,TROP MOSCATO PASSION FRUIT - 750ML,3,Purchase order
2018,January,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,332648,LA MADRID RES CAB/FRANC - 750ML,1,Purchase order
2018,January,DIONYSOS IMPORTS INC,WINE,408298,ANCORA P/GRIG - 750ML,4,Purchase order
2018,January,LEGENDS LTD,BEER,347305,TWO ROADS WORKER'S COMP - 12OZ,2,Purchase order
2018,January,E & J GALLO WINERY,WINE,81057,PETER VELLA MOSCATO SANGRIA - 5L,26,Purchase order
2018,January,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,85028,CH ST JEAN SIGNATURE RED - 750ML,2,Purchase order
2018,January,CONSTANTINE WINES INC,WINE,310884,REDENTORE P/GRIG - 750ML,3,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,335642,CUL DE SAC P/GRIG - 750ML,9,Purchase order
2018,January,RELIABLE CHURCHILL LLLP,BEER,25646,S SMITH ORGANIC LAGER 6/4NR - 12OZ,2,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,84905,LINGANORE PEACH - 750ML,4,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,42767,AUTARD CDR ROUGE - 750ML,7,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,348885,PIKES EASTSIDE SHIRAZ - 750ML,1,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,195103,DOMINIO DE EGUREN PROTOCOLO RED - 750ML,28,Purchase order
2018,January,DOPS INC,KEG,26451,SEA DOG BLUEBERRY 1/2K,1,Purchase order
2018,January,CONSTANTINE WINES INC,WINE,47163,AVALEDA VINHO VERDE BRANCO - 750ML,28,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,311500,WILD HILLS P/NOIR - 750ML,16,Purchase order
2018,January,JIM BEAM BRANDS CO,LIQUOR,11770,JIM BEAM WHITE - 750ML,70,Purchase order
2018,January,LATITUDE BEVERAGE COMPANY,WINE,340468,90+ CELLARS LOT 75 RR P/NOIR - 750ML,1,Purchase order
2018,January,LANTERNA DISTRIBUTORS INC,WINE,345531,EVANS & TATE BREATHING SPACE S/BLC - 750ML,1,Purchase order
2018,January,HEINEKEN USA,BEER,97314,DOS EQUIS AMBER 2/12 NR - 12OZ,84,Purchase order
2018,January,YOUNG WON TRADING INC,WINE,428088,SUIGEI TB JUNMAI DRUNKEN WHALE - 720ML,1,Purchase order
2018,January,LEGENDS LTD,BEER,27507,UNION BLACKWING CAN 4/6 CANS - 12OZ,12,Purchase order
2018,January,E & J GALLO WINERY,WINE,46543,CANYON ROAD CAL P/NOIR - 750ML,75,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,342116,HONORO VERA GARNACHA - 750ML,28,Purchase order
2018,January,ROYAL WINE CORP,WINE,314403,GOOSE BAY P/GRIG - 750ML,1,Purchase order
2018,January,THE SPANISH WINE IMPORTERS LLC,WINE,338468,BARCELONA LOLEA RED SANGRIA - 750ML,5,Purchase order
2018,January,CONSTELLATION BRANDS,WINE,85960,R MONDAVI F/BLC - 750ML,28,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,46042,IZIDRO MADEIRA FINE RICH - 750ML,1,Purchase order
2018,January,MHW LTD,WINE,83813,CH LE CALVAIRE BORDEAUX SUPERIEUR - 750ML,28,Purchase order
2018,January,E & J GALLO WINERY,WINE,301921,WYCLIFF CAL BRUT CHAMP - 750ML,126,Purchase order
2018,January,GRAPES & BARLEY LLC,WINE,232202,BODEGA MALMA P15 MALB - 750ML,42,Purchase order
2018,January,WASHBURN WINE CO,WINE,339208,BODEGAS FONTANA MESTA TEMP - 750ML,1,Purchase order
2018,January,MILLER BREWING COMPANY,BEER,90581,MILLER HIGH LIFE 30PK CAN - 12OZ,990,Purchase order
2018,January,DIAGEO NORTH AMERICA INC,LIQUOR,47331,SMIRNOFF TWIST WATERMELON - 375ML,1,Purchase order
2018,January,SIERRA NEVADA BREWING CO,KEG,10838,SIERRA NEVADA PORTER - 1/6K,3,Purchase order
2018,January,MHW LTD,LIQUOR,56030,BOLS MELON LIQUEUR - 1L,3,Purchase order
2018,January,MILLER BREWING COMPANY,BEER,23181,MILLER 64 4/6 NR - 12OZ,64,Purchase order
2018,January,INTERBALT PRODUCTS CORP,WINE,336167,OLD TAVERN RED DESSERT - 750ML,1,Purchase order
2018,January,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,72168,PENFOLDS KOONUNGA SHZ/CAB - 750ML,42,Purchase order
2018,January,SAZERAC CO,LIQUOR,22470,CORAZON AGAVE - ANEJO - 750ML,1,Purchase order
2018,January,WILLIAM GRANT AND SONS INC,LIQUOR,51080,DRAMBUIE LIQUEUR - 750ML,55,Purchase order
2018,January,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,234228,BATASIOLO BARBERA D'ALBA - 750ML,1,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,336196,GAJA CA MARCANDA PROMIS - 750ML,2,Purchase order
2018,January,CONSTELLATION BRANDS,WINE,81500,BLACK BOX MALBEC - AGENTINA- - 3L,312,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,45853,GRUET BRUT - 750ML,30,Purchase order
2018,January,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,321603,LAMBERTI SPARK PROSECCO - 187ML,6,Purchase order
2018,January,THREE HENS LLC T/A TENTH HARVEST,WINE,235046,COLTERENZIO LAGREIN 16 - 750ML,1,Purchase order
2018,January,LEGENDS LTD,BEER,93419,TUCHER HELLE HEFE WEIZEN 5/4NR - 16.9OZ,2,Purchase order
2018,January,KATCEF BROTHERS INC,BEER,10395,ROGUE DOUBLE CHOCOLATE STOUT - 750ML,1,Purchase order
2018,January,LANTERNA DISTRIBUTORS INC,WINE,348877,SAURUS PINOT NOIR - 750ML,2,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,347598,HARAS CARMENERE - 750ML,2,Purchase order
2018,January,E & J GALLO WINERY,WINE,81302,PETER VELLA CHABLIS BIB - 5L,78,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,396192,EL NIDO CLIO JUMILLA - 750ML,1,Purchase order
2018,January,LANTERNA DISTRIBUTORS INC,WINE,338975,SILVER CREEK CHARD - 750ML,7,Purchase order
2018,January,LEGENDS LTD,BEER,12406,AUSTIN CIDER VARIETY PACK - 2/12 12.OZ CAN,2,Purchase order
2018,January,PWSWN INC,WINE,233720,CH FONDARZAC ENTRE-D-MER WHITE - 750ML,1,Purchase order
2018,January,A VINTNERS SELECTIONS,LIQUOR,73399,SPRINGBANK 10YR SM - 750ML,5,Purchase order
2018,January,RELIABLE CHURCHILL LLLP,NON-ALCOHOL,70979,ANGOSTURA BITTERS - 200ML,4,Purchase order
2018,January,PUNTO VINO LLC,WINE,233046,CORVEZZO ORG PROSECCO TERRE DI MARCA - 750ML,1,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,434795,FOODIES CHARD - 750ML,7,Purchase order
2018,January,E & J GALLO WINERY,WINE,89036,CARLO ROSSI CHABLIS - 4L,120,Purchase order
2018,January,LEGENDS LTD,BEER,347319,TWO ROADS ESPRESSWAY STOUT - 12OZ,10,Purchase order
2018,January,MILLER BREWING COMPANY,BEER,23968,MILLER LITE BIG 18 PK CANS - 16OZ,400,Purchase order
2018,January,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,322127,RON MATUSALEM PLATINO - 750ML,1,Purchase order
2018,January,FREDERICK WILDMAN & SONS,WINE,66010,FOLONARI P/GRIG AMORE - 1.5L,7,Purchase order
2018,January,LABATT USA OPERATING CO LLC,BEER,70777,SEAGRAM BLACK CHERRY FIZZ 6/4NR - 355ML,72,Purchase order
2018,January,ANHEUSER BUSCH INC,BEER,26205,NATURAL ICE CANS 15/CS - 25OZ,576,Purchase order
2018,January,HEAVEN HILL DISTILLERIES INC,LIQUOR,73341,BURNETTS VODKA - STRAWBERRY BANANA - 1.75L,2,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,345400,STOBI VRANEC VERITAS RED - 750ML,1,Purchase order
2018,January,DIAGEO NORTH AMERICA INC,NON-ALCOHOL,99228,KALIBER BREW NA 4/6 NR - 12OZ,84,Purchase order
2018,January,MONSIEUR TOUTON SELECTION,WINE,327265,VILLA JOLANDA PROSECCO EX/SEC - 750ML,3,Purchase order
2018,January,CONSTELLATION BRANDS,WINE,74152,R MONDAVI PR SEL MER - 750ML,154,Purchase order
2018,January,LA ISLA CORPORATION,WINE,154202,ALMA DE CHILE MER - 750ML,1,Purchase order
2018,January,DMV DISTRIBUTING LLC,WINE,232784,VILLA VESTEA VALLE GIARDINO MONT D'ABRZ - 750ML,3,Purchase order
2018,January,BACARDI USA INC,LIQUOR,22012,GREY GOOSE VODKA - 750ML,224,Purchase order
2018,January,PUNTO VINO LLC,WINE,232434,ALCESTI ZIBIBBO - 750ML,1,Purchase order
2018,January,A VINTNERS SELECTIONS,WINE,312379,ROI DES PIERRES SAN BLC - 750ML,2,Purchase order
2018,January,GRAPES OF SPAIN INC,WINE,338066,LEGADO DE MONCAYO GARNACHA TINTA 14 - 750ML,4,Purchase order
2018,January,STEFANO INCORPORATED,LIQUOR,359645,EFE RAKI BLUE LABEL - 750ML,2,Purchase order
2018,January,KOBRAND CORPORATION,WINE,83203,DOM CARNEROS ROSE - 750ML,2,Purchase order
2018,January,JACKSON FAMILY ENTERPRISES INC,WINE,70076,MURPHY GOODE MER - 750ML,47,Purchase order
2018,January,OPICI FAMILY DISTRIBUTING OF MD,WINE,310952,PRIMARIUS P/NOIR - 750ML,6,Purchase order
